image_path,true_label,pred_label,confidence,correct
val/class_21/21_1660.JPG,21,45,0.3147,False
val/class_21/21_1670.JPG,21,21,0.3837,True
val/class_21/21_1658.JPG,21,21,0.3682,True
val/class_21/21_1673.JPG,21,21,0.4036,True
val/class_21/21_1666.JPG,21,20,0.3467,False
val/class_22/22_2495.JPG,22,45,0.3184,False
val/class_22/22_2497.JPG,22,22,0.6566,True
val/class_22/22_2496.JPG,22,45,0.3172,False
val/class_22/22_2502.JPG,22,22,0.4891,True
val/class_22/22_2503.JPG,22,45,0.3264,False
val/class_22/22_2501.JPG,22,23,0.3139,False
val/class_22/22_2500.JPG,22,45,0.3095,False
val/class_22/22_2498.JPG,22,45,0.3199,False
val/class_22/22_2499.JPG,22,45,0.3233,False
val/class_23/23_2537.jpg,23,45,0.3071,False
val/class_23/23_2523.jpg,23,45,0.3147,False
val/class_23/23_2522.jpg,23,44,0.3332,False
val/class_23/23_2536.jpg,23,45,0.3150,False
val/class_23/23_2508.jpg,23,45,0.3264,False
val/class_23/23_2521.jpg,23,45,0.3244,False
val/class_23/23_2509.jpg,23,45,0.3296,False
val/class_23/23_2525.jpg,23,45,0.3238,False
val/class_23/23_2518.jpg,23,44,0.3166,False
val/class_23/23_2530.jpg,23,44,0.3207,False
val/class_23/23_2532.jpg,23,45,0.3127,False
val/class_23/23_2526.jpg,23,44,0.3181,False
val/class_23/23_2527.jpg,23,44,0.3070,False
val/class_23/23_2533.jpg,23,45,0.3091,False
val/class_23/23_2554.jpg,23,44,0.3065,False
val/class_23/23_2540.jpg,23,45,0.3156,False
val/class_23/23_2583.jpg,23,44,0.3100,False
val/class_23/23_2582.jpg,23,44,0.3219,False
val/class_23/23_2541.jpg,23,23,0.3109,True
val/class_23/23_2569.jpg,23,45,0.3113,False
val/class_23/23_2543.jpg,23,44,0.3332,False
val/class_23/23_2557.jpg,23,45,0.3173,False
val/class_23/23_2580.jpg,23,45,0.3262,False
val/class_23/23_2542.jpg,23,23,0.3087,True
val/class_23/23_2552.jpg,23,23,0.3218,True
val/class_23/23_2585.jpg,23,45,0.3508,False
val/class_23/23_2590.jpg,23,45,0.3114,False
val/class_23/23_2584.jpg,23,23,0.3117,True
val/class_23/23_2553.jpg,23,45,0.3131,False
val/class_23/23_2551.jpg,23,44,0.3152,False
val/class_23/23_2545.jpg,23,22,0.7714,False
val/class_23/23_2578.jpg,23,44,0.3152,False
val/class_23/23_2544.jpg,23,45,0.3182,False
val/class_23/23_2550.jpg,23,44,0.3145,False
val/class_23/23_2549.jpg,23,22,0.8187,False
val/class_23/23_2560.jpg,23,45,0.3210,False
val/class_23/23_2574.jpg,23,45,0.3250,False
val/class_23/23_2548.jpg,23,44,0.3308,False
val/class_23/23_2562.jpg,23,44,0.3162,False
val/class_23/23_2576.jpg,23,45,0.3310,False
val/class_23/23_2577.jpg,23,45,0.3205,False
val/class_23/23_2563.jpg,23,45,0.3116,False
val/class_23/23_2567.jpg,23,44,0.3145,False
val/class_23/23_2572.jpg,23,44,0.3219,False
val/class_23/23_2570.jpg,23,44,0.3174,False
val/class_23/23_2558.jpg,23,45,0.3078,False
val/class_23/23_2565.jpg,23,44,0.3135,False
val/class_23/23_2516.jpg,23,45,0.2995,False
val/class_23/23_2529.jpg,23,44,0.3176,False
val/class_23/23_2514.jpg,23,45,0.3166,False
val/class_23/23_2528.jpg,23,22,0.4739,False
val/class_23/23_2504.jpg,23,44,0.3231,False
val/class_23/23_2538.jpg,23,45,0.3113,False
val/class_23/23_2539.jpg,23,44,0.3056,False
val/class_23/23_2511.jpg,23,44,0.3134,False
val/class_23/23_2505.jpg,23,44,0.3073,False
val/class_23/23_2507.jpg,23,45,0.3230,False
val/class_23/23_2506.jpg,23,44,0.3089,False
val/class_23/23_2512.jpg,23,45,0.3108,False
val/class_23/23_2520.JPG,23,45,0.3069,False
val/class_23/23_2534.JPG,23,44,0.3124,False
val/class_23/23_2535.JPG,23,44,0.3234,False
val/class_23/23_2531.JPG,23,45,0.3172,False
val/class_23/23_2519.JPG,23,45,0.3168,False
val/class_23/23_2524.JPG,23,44,0.3165,False
val/class_23/23_2568.JPG,23,44,0.3086,False
val/class_23/23_2555.JPG,23,45,0.3189,False
val/class_23/23_2581.JPG,23,44,0.3097,False
val/class_23/23_2556.JPG,23,44,0.3160,False
val/class_23/23_2546.JPG,23,23,0.3002,True
val/class_23/23_2591.JPG,23,22,0.8584,False
val/class_23/23_2547.JPG,23,44,0.3166,False
val/class_23/23_2579.JPG,23,45,0.3206,False
val/class_23/23_2592.JPG,23,45,0.3235,False
val/class_23/23_2586.JPG,23,44,0.3234,False
val/class_23/23_2587.JPG,23,45,0.3154,False
val/class_23/23_2593.JPG,23,45,0.3103,False
val/class_23/23_2575.JPG,23,44,0.3150,False
val/class_23/23_2561.JPG,23,44,0.3215,False
val/class_23/23_2589.JPG,23,45,0.3148,False
val/class_23/23_2588.JPG,23,45,0.3232,False
val/class_23/23_2573.JPG,23,45,0.3097,False
val/class_23/23_2566.JPG,23,44,0.3218,False
val/class_23/23_2564.JPG,23,45,0.3132,False
val/class_23/23_2559.JPG,23,45,0.3123,False
val/class_23/23_2571.JPG,23,44,0.3097,False
val/class_23/23_2517.JPG,23,22,0.3260,False
val/class_23/23_2515.JPG,23,23,0.3168,True
val/class_23/23_2510.JPG,23,44,0.3267,False
val/class_23/23_2513.JPG,23,45,0.2553,False
val/class_24/24_4453.jpg,24,24,0.4125,True
val/class_24/24_4447.jpg,24,24,0.4189,True
val/class_24/24_4490.jpg,24,24,0.4073,True
val/class_24/24_4484.jpg,24,24,0.4204,True
val/class_24/24_4485.jpg,24,24,0.4179,True
val/class_24/24_4491.jpg,24,24,0.4154,True
val/class_24/24_4446.jpg,24,24,0.4218,True
val/class_24/24_4452.jpg,24,24,0.4148,True
val/class_24/24_4450.jpg,24,24,0.4122,True
val/class_24/24_4478.jpg,24,24,0.4092,True
val/class_24/24_4487.jpg,24,24,0.4173,True
val/class_24/24_4493.jpg,24,24,0.4172,True
val/class_24/24_4492.jpg,24,24,0.4080,True
val/class_24/24_4486.jpg,24,24,0.4211,True
val/class_24/24_4479.jpg,24,24,0.4146,True
val/class_24/24_4451.jpg,24,24,0.4244,True
val/class_24/24_4469.jpg,24,24,0.4084,True
val/class_24/24_4455.jpg,24,24,0.3962,True
val/class_24/24_4482.jpg,24,24,0.4225,True
val/class_24/24_4496.jpg,24,24,0.4027,True
val/class_24/24_4497.jpg,24,24,0.4140,True
val/class_24/24_4483.jpg,24,24,0.4069,True
val/class_24/24_4454.jpg,24,24,0.3841,True
val/class_24/24_4468.jpg,24,24,0.4005,True
val/class_24/24_4456.jpg,24,24,0.4072,True
val/class_24/24_4495.jpg,24,24,0.4153,True
val/class_24/24_4481.jpg,24,24,0.3980,True
val/class_24/24_4480.jpg,24,24,0.4000,True
val/class_24/24_4494.jpg,24,24,0.4169,True
val/class_24/24_4457.jpg,24,24,0.4265,True
val/class_24/24_4472.jpg,24,24,0.4113,True
val/class_24/24_4466.jpg,24,24,0.4159,True
val/class_24/24_4467.jpg,24,24,0.4421,True
val/class_24/24_4473.jpg,24,24,0.3755,True
val/class_24/24_4465.jpg,24,24,0.3911,True
val/class_24/24_4471.jpg,24,24,0.4135,True
val/class_24/24_4459.jpg,24,24,0.4044,True
val/class_24/24_4458.jpg,24,24,0.4143,True
val/class_24/24_4470.jpg,24,24,0.4022,True
val/class_24/24_4464.jpg,24,24,0.4077,True
val/class_24/24_4448.jpg,24,24,0.4021,True
val/class_24/24_4460.jpg,24,24,0.4160,True
val/class_24/24_4474.jpg,24,24,0.4135,True
val/class_24/24_4475.jpg,24,24,0.4086,True
val/class_24/24_4461.jpg,24,24,0.4077,True
val/class_24/24_4449.jpg,24,24,0.3955,True
val/class_24/24_4477.jpg,24,24,0.4115,True
val/class_24/24_4463.jpg,24,24,0.4057,True
val/class_24/24_4488.jpg,24,24,0.4131,True
val/class_24/24_4489.jpg,24,24,0.4256,True
val/class_24/24_4462.jpg,24,24,0.4292,True
val/class_24/24_4476.jpg,24,24,0.4149,True
val/class_25/25_2022.jpg,25,44,0.3901,False
val/class_25/25_1926.jpg,25,45,0.3929,False
val/class_25/25_1932.jpg,25,45,0.3930,False
val/class_25/25_2142.jpg,25,44,0.3854,False
val/class_25/25_2181.jpg,25,44,0.3922,False
val/class_25/25_2180.jpg,25,44,0.3898,False
val/class_25/25_1933.jpg,25,44,0.3816,False
val/class_25/25_1927.jpg,25,44,0.4003,False
val/class_25/25_2023.jpg,25,45,0.3887,False
val/class_25/25_2037.jpg,25,44,0.3896,False
val/class_25/25_2021.jpg,25,45,0.3965,False
val/class_25/25_2035.jpg,25,45,0.3918,False
val/class_25/25_2009.jpg,25,45,0.3875,False
val/class_25/25_1931.jpg,25,44,0.3943,False
val/class_25/25_1925.jpg,25,44,0.3908,False
val/class_25/25_1919.jpg,25,44,0.3867,False
val/class_25/25_2155.jpg,25,44,0.3962,False
val/class_25/25_2169.jpg,25,44,0.3921,False
val/class_25/25_2168.jpg,25,45,0.3918,False
val/class_25/25_2140.jpg,25,44,0.3811,False
val/class_25/25_2154.jpg,25,45,0.3843,False
val/class_25/25_1918.jpg,25,45,0.3905,False
val/class_25/25_2008.jpg,25,44,0.3959,False
val/class_25/25_2034.jpg,25,44,0.3963,False
val/class_25/25_2020.jpg,25,44,0.4067,False
val/class_25/25_2024.jpg,25,45,0.3848,False
val/class_25/25_2030.jpg,25,44,0.3916,False
val/class_25/25_1920.jpg,25,45,0.3956,False
val/class_25/25_2150.jpg,25,44,0.3878,False
val/class_25/25_2145.jpg,25,44,0.3843,False
val/class_25/25_2151.jpg,25,45,0.3875,False
val/class_25/25_2179.jpg,25,45,0.3894,False
val/class_25/25_2031.jpg,25,44,0.3858,False
val/class_25/25_2019.jpg,25,45,0.3887,False
val/class_25/25_2033.jpg,25,44,0.3928,False
val/class_25/25_2027.jpg,25,44,0.4033,False
val/class_25/25_2153.jpg,25,44,0.4011,False
val/class_25/25_2152.jpg,25,44,0.3856,False
val/class_25/25_2146.jpg,25,45,0.3997,False
val/class_25/25_1936.jpg,25,45,0.3874,False
val/class_25/25_2026.jpg,25,45,0.3911,False
val/class_25/25_2055.jpg,25,45,0.3907,False
val/class_25/25_2041.jpg,25,45,0.3919,False
val/class_25/25_2096.jpg,25,44,0.3924,False
val/class_25/25_2082.jpg,25,45,0.3918,False
val/class_25/25_1986.jpg,25,45,0.3785,False
val/class_25/25_1992.jpg,25,44,0.3943,False
val/class_25/25_1945.jpg,25,45,0.3851,False
val/class_25/25_1951.jpg,25,44,0.3948,False
val/class_25/25_1979.jpg,25,44,0.3904,False
val/class_25/25_2109.jpg,25,44,0.3914,False
val/class_25/25_1978.jpg,25,45,0.3896,False
val/class_25/25_1950.jpg,25,45,0.3996,False
val/class_25/25_1944.jpg,25,44,0.3893,False
val/class_25/25_1993.jpg,25,45,0.3897,False
val/class_25/25_1987.jpg,25,44,0.3958,False
val/class_25/25_2097.jpg,25,44,0.3907,False
val/class_25/25_2068.jpg,25,44,0.3831,False
val/class_25/25_2040.jpg,25,44,0.3862,False
val/class_25/25_2054.jpg,25,44,0.3915,False
val/class_25/25_2042.jpg,25,44,0.3897,False
val/class_25/25_2081.jpg,25,45,0.3903,False
val/class_25/25_2095.jpg,25,45,0.3968,False
val/class_25/25_1991.jpg,25,44,0.3888,False
val/class_25/25_1952.jpg,25,44,0.3824,False
val/class_25/25_1946.jpg,25,45,0.3914,False
val/class_25/25_2123.jpg,25,44,0.3841,False
val/class_25/25_2137.jpg,25,45,0.3989,False
val/class_25/25_1953.jpg,25,44,0.3977,False
val/class_25/25_1990.jpg,25,45,0.3854,False
val/class_25/25_2094.jpg,25,45,0.3936,False
val/class_25/25_2057.jpg,25,45,0.3913,False
val/class_25/25_2043.jpg,25,44,0.3893,False
val/class_25/25_2047.jpg,25,45,0.3829,False
val/class_25/25_2053.jpg,25,44,0.3917,False
val/class_25/25_2084.jpg,25,44,0.3897,False
val/class_25/25_1994.jpg,25,44,0.3957,False
val/class_25/25_1980.jpg,25,45,0.3869,False
val/class_25/25_1943.jpg,25,44,0.3982,False
val/class_25/25_2133.jpg,25,44,0.3948,False
val/class_25/25_2126.jpg,25,45,0.3908,False
val/class_25/25_2132.jpg,25,45,0.3839,False
val/class_25/25_1956.jpg,25,45,0.3852,False
val/class_25/25_1981.jpg,25,45,0.3853,False
val/class_25/25_2085.jpg,25,45,0.3934,False
val/class_25/25_2078.jpg,25,44,0.3881,False
val/class_25/25_2050.jpg,25,44,0.3892,False
val/class_25/25_2093.jpg,25,44,0.3934,False
val/class_25/25_2087.jpg,25,45,0.3967,False
val/class_25/25_1983.jpg,25,44,0.3976,False
val/class_25/25_1997.jpg,25,45,0.3844,False
val/class_25/25_1968.jpg,25,44,0.3911,False
val/class_25/25_1940.jpg,25,44,0.3820,False
val/class_25/25_1954.jpg,25,45,0.3983,False
val/class_25/25_2118.jpg,25,44,0.3909,False
val/class_25/25_2130.jpg,25,44,0.3928,False
val/class_25/25_2131.jpg,25,44,0.3935,False
val/class_25/25_2125.jpg,25,45,0.3922,False
val/class_25/25_2119.jpg,25,44,0.3895,False
val/class_25/25_1969.jpg,25,45,0.3892,False
val/class_25/25_1996.jpg,25,45,0.3884,False
val/class_25/25_2086.jpg,25,44,0.3900,False
val/class_25/25_2092.jpg,25,44,0.3878,False
val/class_25/25_2045.jpg,25,44,0.3882,False
val/class_25/25_2051.jpg,25,44,0.3927,False
val/class_25/25_2074.jpg,25,45,0.3922,False
val/class_25/25_2060.jpg,25,44,0.3963,False
val/class_25/25_2048.jpg,25,44,0.4056,False
val/class_25/25_1970.jpg,25,45,0.3876,False
val/class_25/25_2100.jpg,25,44,0.3937,False
val/class_25/25_2114.jpg,25,45,0.3815,False
val/class_25/25_2115.jpg,25,45,0.3972,False
val/class_25/25_1959.jpg,25,45,0.3916,False
val/class_25/25_2049.jpg,25,45,0.3939,False
val/class_25/25_2075.jpg,25,44,0.3846,False
val/class_25/25_2077.jpg,25,44,0.3903,False
val/class_25/25_2088.jpg,25,44,0.3895,False
val/class_25/25_1967.jpg,25,44,0.3951,False
val/class_25/25_1966.jpg,25,45,0.3848,False
val/class_25/25_1972.jpg,25,45,0.3808,False
val/class_25/25_1999.jpg,25,45,0.3960,False
val/class_25/25_2089.jpg,25,45,0.3927,False
val/class_25/25_2076.jpg,25,45,0.3913,False
val/class_25/25_2099.jpg,25,44,0.3911,False
val/class_25/25_1976.jpg,25,45,0.3882,False
val/class_25/25_1962.jpg,25,44,0.3934,False
val/class_25/25_2112.jpg,25,44,0.3883,False
val/class_25/25_2106.jpg,25,44,0.3841,False
val/class_25/25_2107.jpg,25,45,0.3943,False
val/class_25/25_2113.jpg,25,44,0.3881,False
val/class_25/25_1977.jpg,25,45,0.3883,False
val/class_25/25_1988.jpg,25,44,0.3943,False
val/class_25/25_2073.jpg,25,45,0.3879,False
val/class_25/25_2067.jpg,25,44,0.4019,False
val/class_25/25_2071.jpg,25,45,0.4081,False
val/class_25/25_1961.jpg,25,45,0.3840,False
val/class_25/25_1975.jpg,25,44,0.4029,False
val/class_25/25_2139.jpg,25,44,0.3935,False
val/class_25/25_2105.jpg,25,44,0.3857,False
val/class_25/25_2111.jpg,25,44,0.3998,False
val/class_25/25_2110.jpg,25,45,0.3926,False
val/class_25/25_2104.jpg,25,45,0.3924,False
val/class_25/25_2138.jpg,25,44,0.3953,False
val/class_25/25_1974.jpg,25,45,0.3863,False
val/class_25/25_1960.jpg,25,44,0.3933,False
val/class_25/25_1948.jpg,25,45,0.3894,False
val/class_25/25_2064.jpg,25,45,0.3901,False
val/class_25/25_2017.jpg,25,45,0.3915,False
val/class_25/25_2003.jpg,25,44,0.3919,False
val/class_25/25_1913.jpg,25,44,0.3766,False
val/class_25/25_2163.jpg,25,44,0.3939,False
val/class_25/25_2177.jpg,25,45,0.3817,False
val/class_25/25_2176.jpg,25,44,0.3950,False
val/class_25/25_2162.jpg,25,45,0.3934,False
val/class_25/25_2016.jpg,25,45,0.3833,False
val/class_25/25_2000.jpg,25,45,0.3904,False
val/class_25/25_2028.jpg,25,44,0.3888,False
val/class_25/25_1938.jpg,25,44,0.3914,False
val/class_25/25_2174.jpg,25,45,0.3931,False
val/class_25/25_2148.jpg,25,45,0.3867,False
val/class_25/25_2149.jpg,25,44,0.3939,False
val/class_25/25_2161.jpg,25,45,0.3896,False
val/class_25/25_2175.jpg,25,45,0.3855,False
val/class_25/25_1939.jpg,25,45,0.3845,False
val/class_25/25_2015.jpg,25,44,0.3877,False
val/class_25/25_2001.jpg,25,44,0.3889,False
val/class_25/25_2039.jpg,25,44,0.3887,False
val/class_25/25_2005.jpg,25,44,0.3919,False
val/class_25/25_1929.jpg,25,44,0.3866,False
val/class_25/25_1915.jpg,25,45,0.3912,False
val/class_25/25_2159.jpg,25,44,0.3828,False
val/class_25/25_2171.jpg,25,44,0.3901,False
val/class_25/25_2165.jpg,25,45,0.3930,False
val/class_25/25_2170.jpg,25,45,0.4034,False
val/class_25/25_1914.jpg,25,45,0.3939,False
val/class_25/25_1928.jpg,25,44,0.3933,False
val/class_25/25_2010.jpg,25,44,0.3937,False
val/class_25/25_2004.jpg,25,44,0.4047,False
val/class_25/25_2006.jpg,25,45,0.3920,False
val/class_25/25_1916.jpg,25,44,0.3962,False
val/class_25/25_2166.jpg,25,44,0.3878,False
val/class_25/25_2172.jpg,25,44,0.3852,False
val/class_25/25_2007.jpg,25,45,0.3952,False
val/class_25/25_2013.jpg,25,44,0.3951,False
val/class_25/25_2036.JPG,25,45,0.3882,False
val/class_25/25_2156.JPG,25,45,0.3935,False
val/class_25/25_2157.JPG,25,44,0.3929,False
val/class_25/25_2143.JPG,25,44,0.3872,False
val/class_25/25_2141.JPG,25,44,0.3892,False
val/class_25/25_1924.JPG,25,44,0.3913,False
val/class_25/25_1930.JPG,25,44,0.3923,False
val/class_25/25_2018.JPG,25,44,0.3912,False
val/class_25/25_1934.JPG,25,45,0.3826,False
val/class_25/25_2178.JPG,25,44,0.3854,False
val/class_25/25_2144.JPG,25,45,0.3856,False
val/class_25/25_1921.JPG,25,45,0.3907,False
val/class_25/25_1935.JPG,25,45,0.3930,False
val/class_25/25_2025.JPG,25,44,0.3925,False
val/class_25/25_1923.JPG,25,44,0.3880,False
val/class_25/25_1937.JPG,25,44,0.3937,False
val/class_25/25_2147.JPG,25,44,0.3969,False
val/class_25/25_1922.JPG,25,45,0.3808,False
val/class_25/25_2032.JPG,25,45,0.3995,False
val/class_25/25_2069.JPG,25,44,0.3842,False
val/class_25/25_2121.JPG,25,44,0.3893,False
val/class_25/25_2135.JPG,25,44,0.3870,False
val/class_25/25_2108.JPG,25,44,0.3926,False
val/class_25/25_2134.JPG,25,45,0.4051,False
val/class_25/25_2120.JPG,25,44,0.3887,False
val/class_25/25_2083.JPG,25,45,0.3911,False
val/class_25/25_2056.JPG,25,45,0.3843,False
val/class_25/25_1985.JPG,25,44,0.3905,False
val/class_25/25_2136.JPG,25,44,0.3925,False
val/class_25/25_2122.JPG,25,44,0.3917,False
val/class_25/25_1947.JPG,25,44,0.3832,False
val/class_25/25_1984.JPG,25,45,0.3916,False
val/class_25/25_2080.JPG,25,45,0.3846,False
val/class_25/25_2090.JPG,25,44,0.3896,False
val/class_25/25_1957.JPG,25,45,0.3952,False
val/class_25/25_2127.JPG,25,45,0.3939,False
val/class_25/25_1942.JPG,25,44,0.3873,False
val/class_25/25_1995.JPG,25,44,0.3939,False
val/class_25/25_2091.JPG,25,45,0.3983,False
val/class_25/25_2052.JPG,25,44,0.3901,False
val/class_25/25_2046.JPG,25,44,0.3770,False
val/class_25/25_2044.JPG,25,44,0.3847,False
val/class_25/25_2124.JPG,25,44,0.3896,False
val/class_25/25_1955.JPG,25,44,0.3919,False
val/class_25/25_1941.JPG,25,45,0.3864,False
val/class_25/25_1982.JPG,25,44,0.3942,False
val/class_25/25_2079.JPG,25,45,0.3924,False
val/class_25/25_1964.JPG,25,45,0.4027,False
val/class_25/25_1958.JPG,25,45,0.3826,False
val/class_25/25_2128.JPG,25,44,0.3907,False
val/class_25/25_2129.JPG,25,45,0.3914,False
val/class_25/25_2101.JPG,25,45,0.3891,False
val/class_25/25_1971.JPG,25,45,0.3877,False
val/class_25/25_1965.JPG,25,44,0.3842,False
val/class_25/25_2061.JPG,25,44,0.3863,False
val/class_25/25_2063.JPG,25,45,0.3827,False
val/class_25/25_1998.JPG,25,45,0.3899,False
val/class_25/25_1973.JPG,25,45,0.3876,False
val/class_25/25_2117.JPG,25,45,0.3987,False
val/class_25/25_2103.JPG,25,44,0.3958,False
val/class_25/25_2102.JPG,25,44,0.3846,False
val/class_25/25_2116.JPG,25,45,0.3903,False
val/class_25/25_2062.JPG,25,45,0.4018,False
val/class_25/25_2066.JPG,25,44,0.3910,False
val/class_25/25_2072.JPG,25,45,0.3880,False
val/class_25/25_1989.JPG,25,45,0.3768,False
val/class_25/25_1963.JPG,25,45,0.3906,False
val/class_25/25_2098.JPG,25,45,0.3959,False
val/class_25/25_2059.JPG,25,45,0.3971,False
val/class_25/25_2065.JPG,25,44,0.3922,False
val/class_25/25_1949.JPG,25,45,0.3977,False
val/class_25/25_2070.JPG,25,44,0.3867,False
val/class_25/25_2058.JPG,25,44,0.3887,False
val/class_25/25_2002.JPG,25,45,0.3829,False
val/class_25/25_2014.JPG,25,44,0.3913,False
val/class_25/25_2160.JPG,25,45,0.3853,False
val/class_25/25_2029.JPG,25,45,0.3952,False
val/class_25/25_2011.JPG,25,44,0.3868,False
val/class_25/25_2164.JPG,25,44,0.3931,False
val/class_25/25_2158.JPG,25,45,0.3874,False
val/class_25/25_2038.JPG,25,44,0.3892,False
val/class_25/25_2012.JPG,25,45,0.4008,False
val/class_25/25_2173.JPG,25,44,0.3876,False
val/class_25/25_2167.JPG,25,44,0.3866,False
val/class_25/25_1917.JPG,25,44,0.3817,False
val/class_26/26_2298.jpg,26,45,0.3834,False
val/class_26/26_2273.jpg,26,45,0.3969,False
val/class_26/26_2313.jpg,26,45,0.3926,False
val/class_26/26_2312.jpg,26,45,0.3893,False
val/class_26/26_2266.jpg,26,44,0.3895,False
val/class_26/26_2272.jpg,26,44,0.3901,False
val/class_26/26_2299.jpg,26,44,0.3921,False
val/class_26/26_2258.jpg,26,44,0.3928,False
val/class_26/26_2270.jpg,26,44,0.3928,False
val/class_26/26_2338.jpg,26,44,0.3988,False
val/class_26/26_2310.jpg,26,44,0.3825,False
val/class_26/26_2304.jpg,26,45,0.3952,False
val/class_26/26_2265.jpg,26,44,0.3929,False
val/class_26/26_2261.jpg,26,45,0.3931,False
val/class_26/26_2315.jpg,26,44,0.3945,False
val/class_26/26_2301.jpg,26,45,0.3989,False
val/class_26/26_2328.jpg,26,45,0.3965,False
val/class_26/26_2260.jpg,26,45,0.3860,False
val/class_26/26_2289.jpg,26,45,0.3970,False
val/class_26/26_2276.jpg,26,44,0.3947,False
val/class_26/26_2262.jpg,26,45,0.3931,False
val/class_26/26_2302.jpg,26,45,0.3920,False
val/class_26/26_2316.jpg,26,45,0.3898,False
val/class_26/26_2317.jpg,26,45,0.3864,False
val/class_26/26_2277.jpg,26,45,0.3897,False
val/class_26/26_2238.jpg,26,44,0.3896,False
val/class_26/26_2210.jpg,26,45,0.3846,False
val/class_26/26_2370.jpg,26,45,0.4131,False
val/class_26/26_2416.jpg,26,45,0.3854,False
val/class_26/26_2199.jpg,26,45,0.3842,False
val/class_26/26_2371.jpg,26,44,0.3849,False
val/class_26/26_2417.jpg,26,45,0.3912,False
val/class_26/26_2365.jpg,26,44,0.3887,False
val/class_26/26_2205.jpg,26,44,0.3981,False
val/class_26/26_2211.jpg,26,45,0.3882,False
val/class_26/26_2239.jpg,26,45,0.3958,False
val/class_26/26_2207.jpg,26,45,0.3899,False
val/class_26/26_2213.jpg,26,44,0.3876,False
val/class_26/26_2398.jpg,26,45,0.3894,False
val/class_26/26_2429.jpg,26,44,0.3900,False
val/class_26/26_2415.jpg,26,45,0.3880,False
val/class_26/26_2373.jpg,26,44,0.3937,False
val/class_26/26_2414.jpg,26,45,0.3803,False
val/class_26/26_2428.jpg,26,45,0.3948,False
val/class_26/26_2399.jpg,26,44,0.3941,False
val/class_26/26_2212.jpg,26,44,0.3869,False
val/class_26/26_2206.jpg,26,44,0.3895,False
val/class_26/26_2216.jpg,26,44,0.3926,False
val/class_26/26_2389.jpg,26,44,0.3883,False
val/class_26/26_2376.jpg,26,44,0.3878,False
val/class_26/26_2404.jpg,26,44,0.3917,False
val/class_26/26_2362.jpg,26,45,0.3821,False
val/class_26/26_2438.jpg,26,45,0.3848,False
val/class_26/26_2405.jpg,26,45,0.3779,False
val/class_26/26_2388.jpg,26,45,0.3909,False
val/class_26/26_2217.jpg,26,45,0.3964,False
val/class_26/26_2229.jpg,26,45,0.3860,False
val/class_26/26_2407.jpg,26,45,0.3877,False
val/class_26/26_2413.jpg,26,45,0.3879,False
val/class_26/26_2375.jpg,26,44,0.3919,False
val/class_26/26_2349.jpg,26,44,0.3977,False
val/class_26/26_2188.jpg,26,45,0.3996,False
val/class_26/26_2189.jpg,26,45,0.3879,False
val/class_26/26_2412.jpg,26,45,0.3907,False
val/class_26/26_2374.jpg,26,45,0.3907,False
val/class_26/26_2360.jpg,26,45,0.3923,False
val/class_26/26_2406.jpg,26,44,0.3968,False
val/class_26/26_2228.jpg,26,45,0.3889,False
val/class_26/26_2200.jpg,26,45,0.4016,False
val/class_26/26_2231.jpg,26,45,0.3886,False
val/class_26/26_2225.jpg,26,45,0.3839,False
val/class_26/26_2386.jpg,26,44,0.4154,False
val/class_26/26_2423.jpg,26,45,0.3998,False
val/class_26/26_2184.jpg,26,45,0.3861,False
val/class_26/26_2350.jpg,26,44,0.3860,False
val/class_26/26_2436.jpg,26,45,0.3918,False
val/class_26/26_2422.jpg,26,45,0.3948,False
val/class_26/26_2344.jpg,26,45,0.3968,False
val/class_26/26_2378.jpg,26,44,0.4001,False
val/class_26/26_2224.jpg,26,44,0.3873,False
val/class_26/26_2232.jpg,26,44,0.3953,False
val/class_26/26_2391.jpg,26,45,0.3894,False
val/class_26/26_2385.jpg,26,45,0.3912,False
val/class_26/26_2352.jpg,26,44,0.3842,False
val/class_26/26_2192.jpg,26,45,0.3860,False
val/class_26/26_2347.jpg,26,45,0.3977,False
val/class_26/26_2353.jpg,26,44,0.3898,False
val/class_26/26_2409.jpg,26,44,0.3992,False
val/class_26/26_2390.jpg,26,45,0.3934,False
val/class_26/26_2233.jpg,26,44,0.4009,False
val/class_26/26_2227.jpg,26,44,0.3923,False
val/class_26/26_2223.jpg,26,44,0.3777,False
val/class_26/26_2394.jpg,26,45,0.3808,False
val/class_26/26_2380.jpg,26,45,0.4030,False
val/class_26/26_2431.jpg,26,44,0.3892,False
val/class_26/26_2343.jpg,26,45,0.3931,False
val/class_26/26_2182.jpg,26,45,0.3908,False
val/class_26/26_2183.jpg,26,44,0.3932,False
val/class_26/26_2356.jpg,26,45,0.3910,False
val/class_26/26_2430.jpg,26,45,0.3902,False
val/class_26/26_2236.jpg,26,44,0.3920,False
val/class_26/26_2234.jpg,26,45,0.3880,False
val/class_26/26_2397.jpg,26,44,0.3910,False
val/class_26/26_2368.jpg,26,44,0.3912,False
val/class_26/26_2369.jpg,26,45,0.3909,False
val/class_26/26_2355.jpg,26,45,0.4027,False
val/class_26/26_2341.jpg,26,44,0.3888,False
val/class_26/26_2427.jpg,26,45,0.3911,False
val/class_26/26_2396.jpg,26,45,0.3913,False
val/class_26/26_2382.jpg,26,45,0.3981,False
val/class_26/26_2221.jpg,26,45,0.3794,False
val/class_26/26_2285.jpg,26,45,0.3920,False
